id,bookid,title,authors,average_rating,language_code,num_pages,author_name,author_gender,author_average_rating,birthplace,genre_1,genre_2,pages,publish_date,score
11548,38980,The Princess Diaries (The Princess Diaries  #1),Meg Cabot,3.78,eng,283,Meg Cabot ,female,3.8,United States,Young Adult,Romance,240,2000,878
11557,39020,1491: New Revelations of the Americas Before Columbus,Charles C. Mann,4.02,eng,541,Charles C. Mann ,male,4.04,"",History,Nonfiction,541,August 9th 2005,7490
11564,39033,Still Life With Crows (Pendergast  #4),Douglas Preston-Lincoln Child,4.19,eng,564,Douglas Preston ,male,4,United States,Thriller,Mystery,564,July 1st 2003,2097
11567,39045,I Don't Know How She Does It (Kate Reddy  #1),Allison Pearson,3.32,eng,368,Allison Pearson ,female,3.39,United Kingdom,Womens Fiction,Fiction,368,January 12th 2001,950
11569,39058,The Gormenghast Novels (Gormenghast  #1-3),Mervyn Peake-Anthony Burgess-Quentin Crisp,3.99,en-US,1173,Mervyn Peake ,male,3.82,China,Fantasy,Fiction,1173,1959,620
11572,39068,Perfect Girls  Starving Daughters: The Frightening New Normalcy of Hating Your Body,Courtney E. Martin,3.78,en-US,352,Courtney E. Martin ,male,3.79,United States,Nonfiction,Feminism,352,2007,591
11586,39149,What Angels Fear (Sebastian St. Cyr  #1),C.S. Harris,3.89,eng,410,C.S. Harris ,female,4.15,"",Mystery,Historical,341,2005,1631
11595,39242,The Milagro Beanfield War,John     Nichols,4.09,eng,456,John     Nichols ,male,4.01,United States,Fiction,Magical Realism,456,1974,4373
11600,39303,The Bitten (Vampire Huntress  #4),L.A. Banks,4.23,en-US,435,L.A. Banks ,female,3.97,United States,Paranormal,Fantasy,435,February 1st 2005,2368
11602,39305,Minion (Vampire Huntress  #1),L.A. Banks,3.44,eng,286,L.A. Banks ,female,3.97,United States,Paranormal,Fantasy,286,January 1st 2003,2018
11618,39363,A New Leash on Death (A Dog Lover's Mystery  #1),Susan Conant,3.79,eng,180,Susan Conant ,male,3.77,United States,Mystery,Animals,180,1990,938
11675,39692,Good Poems,Garrison Keillor,4.18,eng,476,Garrison Keillor ,male,3.82,United States,Poetry,Nonfiction,476,September 28th 2002,491
11716,39916,Epileptic,David B.,3.89,eng,368,David B. ,male,3.85,France,Sequential Art,Sequential Art,368,2002,3032
11717,39926,The Beauty Myth,Naomi Wolf,3.90,eng,368,Naomi Wolf ,male,3.88,United States,Feminism,Nonfiction,368,1990,1575
11731,39980,A Year Down Yonder (A Long Way from Chicago  #2),Richard Peck,4.11,eng,160,Richard Peck ,male,3.92,United States,Historical,Young Adult,160,2000,10344
11732,39988,Matilda,Roald Dahl-Quentin Blake,4.30,eng,240,Roald Dahl ,male,4.12,United Kingdom,Childrens,Fiction,240,October 1st 1988,6167
11746,40024,The Alienist (Dr. Laszlo Kreizler  #1),Caleb Carr,4.06,eng,498,Caleb Carr ,male,3.99,United States,Historical,Mystery,498,December 15th 1994,3930
11763,40090,Sacred Games (Sacred Games),Vikram Chandra,3.93,eng,916,Vikram Chandra ,male,3.84,India,Fiction,Cultural,916,January 2006,1164
11765,40102,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,3.92,eng,296,Malcolm Gladwell ,male,3.98,United Kingdom,Nonfiction,Psychology,296,January 11th 2005,2611
11782,40159,The King of Attolia (The Queen's Thief  #3),Megan Whalen Turner,4.37,eng,387,Megan Whalen Turner ,male,4.1,"",Fantasy,Young Adult,387,2006,2698
11783,40160,Firebirds: An Anthology of Original Fantasy and Science Fiction,Sharyn November-Lloyd Alexander-Emma Bull-Charles Vess-Michael Cadnum-Kara Dalkey-Nancy Farmer-Nina Kiriki Hoffman-Diana Wynne Jones-Patricia A. McKillip-Garth Nix-Meredith Ann Pierce-Delia Sherman-Sherwood Smith-Nancy Springer-Megan Whalen Turner-Elizabeth E. Wein-Laurel Winter,3.96,eng,432,Sharyn November ,male,3.93,"",Fantasy,Short Stories,432,September 29th 2003,974
11788,40189,A Year in Provence,Peter Mayle,3.96,eng,207,Peter Mayle ,male,3.87,United Kingdom,Travel,Nonfiction,207,1989,857
11375,38262,Moll Flanders,Daniel Defoe,3.52,eng,339,Daniel Defoe ,male,3.64,United Kingdom,Classics,Fiction,339,1722,4376
11790,40200,The Crimson Petal and the White,Michel Faber,3.88,eng,835,Michel Faber ,male,3.85,Netherlands,Historical,Fiction,835,2002,2843
11800,40223,Kushiel's Avatar (Phèdre's Trilogy  #3),Jacqueline Carey,4.37,eng,702,Jacqueline Carey ,female,4.12,United States,Fantasy,Romance,702,2003,450
11810,40271,Alvin Journeyman (Tales of Alvin Maker  #4),Orson Scott Card,3.73,en-US,381,Orson Scott Card ,male,4.08,United States,Fantasy,Fiction,381,September 1995,745
11861,40395,A Princess of Mars (Barsoom  #1),Edgar Rice Burroughs-John Seelye,3.80,eng,186,Edgar Rice Burroughs ,male,3.83,United States,Science Fiction,Fantasy,186,February 7th 1912,6522
11867,40425,Tarzan of the Apes (Tarzan  #1),Edgar Rice Burroughs,3.89,eng,324,Edgar Rice Burroughs ,male,3.83,United States,Classics,Fiction,324,October 1912,1449
11871,40440,The Thirteenth Tale,Diane Setterfield,3.96,eng,406,Diane Setterfield ,female,3.91,United Kingdom,Fiction,Mystery,406,2006,562
11874,40448,Thirteen,Richard K. Morgan,3.89,eng,544,Richard K. Morgan ,male,3.98,United Kingdom,Science Fiction,Fiction,544,2007,2214
11882,40465,Thank You for Smoking,Christopher Buckley,3.93,eng,272,Christopher Buckley ,male,3.78,United States,Fiction,Humor,272,1994,993
11902,40526,Time and Again (Time  #1),Jack Finney,3.96,eng,399,Jack Finney ,male,3.91,United States,Science Fiction,Fiction,400,1970,388
11924,40631,Europe: A History,Norman Davies,4.17,eng,1392,Norman Davies ,male,4.07,United Kingdom,History,Nonfiction,1392,October 10th 1996,3402
11946,40795,Turtle Island,Gary Snyder-Michael Corr,4.09,eng,112,Gary Snyder ,male,4.18,United States,Poetry,Environment,112,1974,366
11977,40923,Theodore Rex,Edmund Morris,4.18,eng,555,Edmund Morris ,male,4.09,Kenya,Biography,History,772,2001,5390
11979,40929,The Rise of Theodore Roosevelt,Edmund Morris,4.25,eng,780,Edmund Morris ,male,4.09,Kenya,Biography,History,780,1979,6078
11985,40992,Shadow & Claw (The Book of the New Sun #1-2),Gene Wolfe,4.03,eng,413,Gene Wolfe ,male,3.97,United States,Fantasy,Science Fiction,413,1994,539
11999,41069,Stand on Zanzibar,John Brunner,3.96,eng,672,John Brunner ,male,3.91,United Kingdom,Science Fiction,Fiction,672,September 1968,2148
12000,41070,The Shockwave Rider,John Brunner,3.96,eng,288,John Brunner ,male,3.91,United Kingdom,Science Fiction,Fiction,288,1975,1567
12004,41074,The Sheep Look Up,John Brunner-James John Bell-David Brin,3.95,eng,388,John Brunner ,male,3.91,United Kingdom,Science Fiction,Fiction,388,August 1972,2445
12038,41193,A Thousand Acres,Jane Smiley,3.80,eng,371,Jane Smiley ,female,3.72,United States,Fiction,Literary Fiction,371,1991,939
12041,41219,Possession,A.S. Byatt,3.89,eng,555,A.S. Byatt ,female,3.85,United Kingdom,Fiction,Historical,555,1990,805
12080,41424,Beauty: A Retelling of the Story of Beauty and the Beast,Robin McKinley,4.05,eng,256,Robin McKinley ,female,3.97,United States,Fantasy,Romance,256,October 25th 1978,365
12089,41457,Hitty  Her First Hundred Years,Rachel Field-Dorothy P. Lathrop,3.85,eng,256,Rachel Field ,female,3.85,United States,Historical,Fiction,256,1929,3637
12116,41536,My Soul to Keep (African Immortals  #1),Tananarive Due,4.18,eng,346,Tananarive Due ,female,3.96,United States,Horror,Fantasy,346,June 29th 1997,1998
12150,41667,My Side of the Mountain (Mountain  #1),Jean Craighead George,4.05,eng,192,Jean Craighead George ,female,3.92,United States,Fiction,Young Adult,192,1959,637
12152,41681,The Jungle,Upton Sinclair-Earl Lee-Kathleen DeGrave,3.73,eng,335,Upton Sinclair ,male,3.74,United States,Classics,Fiction,335,1906,987
12153,41684,The Jungle Books,Rudyard Kipling-Alev Lytle Croutier,4.02,eng,368,Rudyard Kipling ,male,3.94,India,Classics,Fiction,368,1894,1149
12166,41701,The Mediterranean Caper (Dirk Pitt  #2),Clive Cussler,3.77,eng,391,Clive Cussler ,male,3.96,United States,Adventure,Fiction,384,January 1973,1430
12229,41899,Fantastic Beasts and Where to Find Them,Newt Scamander-J.K. Rowling-Albus Dumbledore,3.99,eng,128,Newt Scamander ,male,3.99,United Kingdom,Fantasy,Fiction,128,2001,932
12237,41918,There are No Children Here: The Story of Two Boys Growing Up in the Other America,Alex Kotlowitz,4.27,eng,323,Alex Kotlowitz ,male,4.18,"",Nonfiction,Sociology,323,February 1st 1991,1558
12243,41962,Light a Penny Candle,Maeve Binchy,3.90,eng,832,Maeve Binchy ,female,3.87,Ireland,Fiction,Womens Fiction,832,1982,1053
12246,41977,Circle of Friends,Maeve Binchy-René Huigen-Frans Thomése,4.02,eng,722,Maeve Binchy ,female,3.87,Ireland,Fiction,Womens Fiction,722,1990,1112
12273,42038,Sonnets,William Shakespeare-Katherine Duncan-Jones-Vasco Graça Moura,4.25,eng,488,William Shakespeare ,male,3.86,United Kingdom,Poetry,Classics,488,1609,18291
12295,42146,Bones of the Moon (Answered Prayers  #1),Jonathan Carroll,3.89,eng,224,Jonathan Carroll ,male,3.79,United States,Fantasy,Fiction,224,1987,379
12299,42155,Something Blue (Darcy & Rachel  #2),Emily Giffin,3.93,en-US,338,Emily Giffin ,female,3.78,United States,Womens Fiction,Fiction,338,June 1st 2005,1252
12300,42156,Something Borrowed (Darcy & Rachel  #1),Emily Giffin,3.84,eng,322,Emily Giffin ,female,3.78,United States,Womens Fiction,Romance,322,2004,1020
12333,42359,Pinky Pye (The Pyes  #2),Eleanor Estes-Edward Ardizzone,3.85,eng,192,Eleanor Estes ,female,3.98,United States,Fiction,Childrens,192,1958,424
12356,42435,In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,Doug Stanton,4.28,eng,384,Doug Stanton ,male,4.22,United States,History,Nonfiction,384,January 1st 2001,1298
12360,42447,Strawberry Girl,Lois Lenski,3.86,eng,208,Lois Lenski ,female,4.04,United States,Historical,Childrens,194,1945,3514
12366,42512,We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam,Harold G. Moore-Joseph L. Galloway,4.31,eng,480,Harold G. Moore ,male,4.3,United States,History,Nonfiction,480,October 20th 1991,10794
12386,42603,Black Like Me,John Howard Griffin,4.13,eng,208,John Howard Griffin ,male,4.13,United States,Nonfiction,History,208,January 1st 1960,403
12402,42661,The Fall of Berlin 1945,Antony Beevor,4.28,eng,490,Antony Beevor ,male,4.22,United Kingdom,History,Nonfiction,490,2002,5716
12414,42694,Battle Cry,Leon Uris,4.15,eng,694,Leon Uris ,male,4.22,United States,Historical,Fiction,694,June 1st 1953,1531
12416,42697,Exodus,Leon Uris,4.34,eng,608,Leon Uris ,male,4.22,United States,Historical,Fiction,608,1958,42463
12444,42851,The Dogs Who Found Me: What I've Learned From Pets Who Were Left Behind,Ken Foster,4.07,eng,194,Ken Foster ,male,4.13,United States,Nonfiction,Animals,194,2006,451
12468,42909,All Things Wise and Wonderful,James Herriot,4.40,eng,448,James Herriot ,male,4.34,United Kingdom,Nonfiction,Animals,448,November 1st 1976,3182
12478,42933,Tai-Pan (Asian Saga  #2),James Clavell,4.27,eng,734,James Clavell ,male,4.29,Australia,Historical,Fiction,734,1966,955
12487,42986,War and Remembrance (The Henry Family  #2),Herman Wouk,4.40,eng,1042,Herman Wouk ,male,4.28,United States,Historical,Fiction,1042,1978,1629
12494,43015,A Long Way Gone: Memoirs of a Boy Soldier,Ishmael Beah,4.15,eng,229,Ishmael Beah ,male,4.14,Sierra Leone,Nonfiction,Autobiography,302,February 13th 2007,1132
12498,43035,White Fang,Jack London,3.96,eng,252,Jack London ,male,3.94,United States,Classics,Fiction,252,1905,1140
12548,43255,Not Without My Daughter,Betty Mahmoody,4.08,eng,528,Betty Mahmoody ,female,4.05,United States,Nonfiction,Biography,432,1987,559
12557,43313,Trail of Tears: The Rise and Fall of the Cherokee Nation,John Ehle,4.15,eng,424,John Ehle ,male,4.14,United States,History,Nonfiction,424,1988,851
12564,43330,Master of the Game,Sidney Sheldon,4.11,eng,489,Sidney Sheldon ,male,3.82,United States,Fiction,Thriller,489,August 1982,1352
12570,43339,Where Are the Children?,Mary Higgins Clark,4.02,eng,304,Mary Higgins Clark ,female,3.82,United States,Mystery,Fiction,304,1975,1748
12599,43401,Hons and Rebels,Jessica Mitford-Christopher Hitchens,4.12,eng,284,Jessica Mitford ,male,4.05,United Kingdom,Nonfiction,Autobiography,284,1960,813
12614,43448,Flowers in the Attic (Dollanganger  #1),V.C. Andrews,3.80,eng,389,V.C. Andrews ,female,3.84,United States,Fiction,Horror,389,by,1870
12624,43475,Criss Cross,Lynne Rae Perkins,3.34,en-US,337,Lynne Rae Perkins ,female,3.45,"",Young Adult,Realistic Fiction,337,2005,974
12648,43545,The Once and Future King (The Once and Future King #1-4),T.H. White,4.08,eng,639,T.H. White ,male,4.03,India,Fantasy,Classics,639,1958,1801
12659,43603,The People of Paper,Salvador Plascencia,4.09,eng,256,Salvador Plascencia ,male,4.08,Mexico,Fiction,Magical Realism,256,June 6th 2005,472
12668,43641,Water for Elephants,Sara Gruen,4.08,eng,335,Sara Gruen ,female,4.04,Canada,Fiction,Historical,335,May 26th 2006,11569
12688,43717,Crooked Little Vein,Warren Ellis,3.82,en-US,288,Warren Ellis ,male,4.13,United Kingdom,Fiction,Mystery,288,2007,680
12689,43722,Fell,Warren Ellis-Ben Templesmith,4.16,eng,128,Warren Ellis ,male,4.13,United Kingdom,Sequential Art,Sequential Art,128,September 2005,2512
12700,43763,Interview with the Vampire (The Vampire Chronicles  #1),Anne Rice,3.99,eng,342,Anne Rice ,female,3.88,United States,Horror,Fantasy,342,April 12th 1976,1829
12709,43799,Exit to Eden,Anne Rampling-Anne Rice,3.57,eng,336,Anne Rampling ,male,3.58,"",Adult Fiction,Fiction,336,May 1st 1985,623
12728,43877,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams and Reaching Your Destiny,Robin S. Sharma,3.82,eng,208,Robin S. Sharma ,male,3.87,"",Self Help,Nonfiction,208,1996,276
12734,43888,The Sword of Truth  Boxed Set I: Wizard's First Rule  Blood of the Fold  Stone of Tears (Sword of Truth  #1-3),Terry Goodkind,4.29,en-US,2480,Terry Goodkind ,male,4.01,United States,Fantasy,Fiction,2480,1998,581
12735,43889,Wizard's First Rule (Sword of Truth  #1),Terry Goodkind,4.14,eng,836,Terry Goodkind ,male,4.01,United States,Fantasy,Fiction,836,August 15th 1994,1314
12755,43928,Deal Breaker (Myron Bolitar  #1),Harlan Coben,3.95,eng,339,Harlan Coben ,male,3.99,United States,Mystery,Fiction,339,May 1st 1995,4574
12760,43933,Tell No One,Harlan Coben,4.11,eng,370,Harlan Coben ,male,3.99,United States,Mystery,Thriller,370,June 19th 2001,1317
12775,43993,The Quiet Game (Penn Cage #1),Greg Iles,4.19,eng,580,Greg Iles ,male,4.1,Germany,Mystery,Fiction,580,August 30th 1999,2990
12799,44101,Arkham Asylum: Living Hell,Dan Slott-Ryan Sook-Wade Von Grawbadger-Jim Royal,3.81,en-US,144,Dan Slott ,male,3.88,United States,Sequential Art,Sequential Art,144,2004,847
12817,44170,The Looking Glass Wars,Frank Beddor,3.93,eng,364,Frank Beddor ,male,3.89,United States,Fantasy,Young Adult,364,September 1st 2004,550
12819,44176,Saints at the River,Ron Rash,3.80,eng,239,Ron Rash ,male,3.7,United States,Fiction,American,239,August 6th 2004,474
12824,44185,The Gospel of the Flying Spaghetti Monster,Bobby Henderson,3.92,eng,169,Bobby Henderson ,male,3.92,United States,Religion,Humor,169,2006,195
12825,44186,The Monster at the End of this Book,Jon Stone-Michael J. Smollin,4.44,eng,32,Jon Stone ,male,4.44,United States,Childrens,Childrens,32,1971,7525
12828,44190,Monster Island (Monster Island  #1),David Wellington,3.60,eng,282,David Wellington ,male,3.72,United States,Horror,Horror,282,January 1st 2004,782
12836,44230,The Silver Pigs (Marcus Didius Falco  #1),Lindsey Davis,3.94,eng,329,Lindsey Davis ,female,4.02,United Kingdom,Mystery,Historical,329,1989,862
12839,44234,The Civil War: A Narrative,Shelby Foote,4.53,eng,2934,Shelby Foote ,male,4.4,United States,History,Military History,2934,October 12th 1963,3685
12856,44323,The Rose and the Beast: Fairy Tales Retold,Francesca Lia Block,3.77,en-US,240,Francesca Lia Block ,female,3.8,United States,Fantasy,Young Adult,240,September 19th 2000,278
12862,44353,Weetzie Bat (Weetzie Bat  #1),Francesca Lia Block,3.74,eng,128,Francesca Lia Block ,female,3.8,United States,Young Adult,Fiction,128,1989,4456
12863,44361,Velvet Elvis: Repainting the Christian Faith,Rob Bell,3.78,eng,194,Rob Bell ,male,3.78,"",Christian,Nonfiction,194,January 1st 2005,486
12927,44652,Fablehaven (Fablehaven  #1),Brandon Mull,4.09,eng,351,Brandon Mull ,male,4.23,United States,Fantasy,Young Adult,351,2006,708
12946,44783,Monkeewrench (Monkeewrench  #1),P.J. Tracy,4.12,eng,421,P.J. Tracy ,male,4.01,"",Mystery,Thriller,421,2003,1373
12853,44309,Reading in the Dark,Seamus Deane,3.73,en-US,256,Seamus Deane ,male,3.61,Ireland,Fiction,European Literature,256,1996,1620
12992,45000,The Island at the Center of the World: The Epic Story of Dutch Manhattan and the Forgotten Colony That Shaped America,Russell Shorto,4.13,eng,384,Russell Shorto ,male,4.06,United States,History,Nonfiction,384,January 1st 2004,1868
13014,45100,Ship of Magic (Liveship Traders  #1),Robin Hobb,4.15,eng,880,Robin Hobb ,female,4.19,United States,Fantasy,Fiction,880,January 9th 1998,738
13033,45181,Five Children and It (Five Children #1),E. Nesbit,3.88,eng,237,E. Nesbit ,female,3.95,United Kingdom,Fantasy,Classics,237,1902,1270
13038,45195,A Passage to India,E.M. Forster-Oliver Stallybrass-Pankaj Mishra,3.68,eng,376,E.M. Forster ,male,3.87,United Kingdom,Classics,Fiction,376,1924,239
13049,45234,The Gun Seller,Hugh Laurie,3.68,eng,340,Hugh Laurie ,male,3.75,United Kingdom,Fiction,Humor,340,May 1st 1996,299
13052,45245,The Reality Dysfunction (Night's Dawn  #1),Peter F. Hamilton,4.14,eng,1223,Peter F. Hamilton ,male,4.18,United Kingdom,Science Fiction,Space,1223,January 26th 1996,1837
13070,45287,Poetry and Prose,Walt Whitman-Justin Kaplan,4.30,eng,1407,Walt Whitman ,male,4.13,United States,Poetry,Classics,1380,1982,1043
13109,45432,The Supernaturalist,Eoin Colfer,3.85,en-US,267,Eoin Colfer ,male,3.93,Ireland,Fantasy,Young Adult,267,2004,9507
13198,45685,The Canterville Ghost,Oscar Wilde-Inga Moore,3.89,eng,126,Oscar Wilde ,male,4.09,Ireland,Classics,Fiction,126,February 23rd 1887,4716
13259,45978,Eldest (The Inheritance Cycle  #2),Christopher Paolini,3.98,eng,704,Christopher Paolini ,male,3.95,United States,Fantasy,Young Adult,704,August 23rd 2005,34913
13282,46087,The White Hotel,D.M. Thomas,3.83,eng,240,D.M. Thomas ,male,4,United Kingdom,Fiction,Historical,240,1981,1207
13332,46231,The Portable Dorothy Parker,Dorothy Parker-Brendan Gill,4.34,eng,610,Dorothy Parker ,female,4.1,United States,Poetry,Short Stories,610,May 1st 1944,516
13347,46276,The Grass Dancer,Susan Power,3.96,eng,352,Susan Power ,female,3.96,"",Fiction,Historical,352,January 1st 1994,1550
13357,46306,The Complete Fairy Tales,Hans Christian Andersen-Lily Owens-Arthur Rackham-Hans Richter,4.28,eng,803,Hans Christian Andersen ,male,4.13,Denmark,Classics,Fantasy,803,May 8th 1835,8296
13368,46349,Funny in Farsi: A Memoir of Growing Up Iranian in America,Firoozeh Dumas,3.79,eng,240,Firoozeh Dumas ,female,3.84,Iran,Autobiography,Nonfiction,240,June 17th 2003,2183
13382,46429,A Coffin for Dimitrios (Charles Latimer  #1),Eric Ambler,3.92,eng,304,Eric Ambler ,male,3.86,United Kingdom,Mystery,Fiction,304,1939,1769
13386,46438,The Last Templar (Templar  #1),Raymond Khoury,3.60,eng,523,Raymond Khoury ,male,3.65,Lebanon,Fiction,Thriller,523,2005,877
13440,46674,Feeling Good: The New Mood Therapy,David D. Burns,3.99,eng,736,David D. Burns ,male,3.99,"",Nonfiction,Self Help,736,1980,1130
13441,46677,Alexander and the Terrible  Horrible  No Good  Very Bad Day,Judith Viorst-Ray Cruz,4.22,eng,32,Judith Viorst ,female,4.19,United States,Childrens,Childrens,32,1972,4436
13449,46722,The Coming Plague: Newly Emerging Diseases in a World Out of Balance,Laurie Garrett,4.17,en-US,750,Laurie Garrett ,male,4.16,United States,Science,Nonfiction,750,1994,1378
13464,46756,Oryx and Crake (MaddAddam  #1),Margaret Atwood,4.01,eng,389,Margaret Atwood ,female,4,Canada,Fiction,Science Fiction,389,April 22nd 2003,95619
13491,46917,Rabbit Redux (Rabbit Angstrom #2),John Updike,3.80,eng,440,John Updike ,male,3.8,United States,Fiction,Classics,440,1971,2523
13493,46945,Requiem for a Dream,Hubert Selby Jr.-Darren Aronofsky-Richard Price,4.11,eng,279,Hubert Selby Jr. ,male,4.02,United States,Fiction,Classics,279,1978,416
13519,47021,The Taming of the Shrew,William Shakespeare-Chris Abraham-Barry Avrich,3.80,eng,291,William Shakespeare ,male,3.86,United Kingdom,Classics,Plays,291,1593,2191
13539,47085,St. Lucy's Home for Girls Raised by Wolves,Karen Russell,3.79,eng,246,Karen Russell ,female,3.44,United States,Short Stories,Fiction,246,June 6th 2005,2298
13547,47122,Lady Oracle,Margaret Atwood,3.68,eng,346,Margaret Atwood ,female,4,Canada,Fiction,Cultural,346,1976,1468
13556,47163,The Norton Anthology of English Literature  Volume 2: The Romantic Period through the Twentieth Century,M.H. Abrams-Stephen Greenblatt-James Simpson-Jon Stallworthy-Katharine Eisaman Maus-Jack Stillinger-Barbara Kiefer Lewalski-Lawrence Lipking-Jahan Ramazani-Alfred David-Carol T. Christ-Deidre Shauna Lynch-Catherine Robson-James Noggle-George M. Logan,4.23,en-US,3072,M.H. Abrams ,male,4.15,United States,Classics,Poetry,3072,1962,247
13568,47212,Storm Front (The Dresden Files  #1),Jim Butcher,4.01,en-US,322,Jim Butcher ,male,4.27,United States,Fantasy,Fantasy,322,1800,
13570,47241,Tinker (Elfhome  #1),Wen Spencer,4.07,eng,448,Wen Spencer ,female,4.11,United States,Fantasy,Fantasy,448,October 1st 2003,3766
13571,47281,Number the Stars,Lois Lowry,4.13,eng,137,Lois Lowry ,male,4.08,United States,Historical,Young Adult,137,1989,188
13596,47401,Chocolat (Chocolat  #1),Joanne Harris,3.96,eng,306,Joanne Harris ,female,3.84,United Kingdom,Fiction,Romance,306,March 4th 1999,1536
13627,47558,The Gashlycrumb Tinies (The Vinegar Works  #1),Edward Gorey,4.19,eng,32,Edward Gorey ,male,4.14,United States,Humor,Fiction,32,1963,347
13644,47588,Drawing Blood,Poppy Z. Brite,4.03,eng,416,Poppy Z. Brite ,male,3.91,United States,Horror,Fiction,416,1993,3760
13654,47613,Mister Monday (The Keys to the Kingdom  #1),Garth Nix,3.78,eng,384,Garth Nix ,male,4.05,Australia,Fantasy,Young Adult,384,July 1st 2003,7736
13690,47708,The Faeries' Oracle,Brian Froud-Jessica Macbeth,4.43,eng,224,Brian Froud ,male,3.96,United Kingdom,Fantasy,Art,224,2000,1244
13436,46654,The Foundation Trilogy (Foundation  #1-3),Isaac Asimov,4.40,eng,679,Isaac Asimov ,male,4.15,Russia,Science Fiction,Fiction,679,1953,432
